word,UR,item_type,condition,pattern,file_name
newto_token_c,newto,BLn,glide,AH,newto_token_c_raw.npy
nejpa_token_c,nejpa,BLn,glide,AH,nejpa_token_c_raw.npy
nejpe_token_c,nejpe,BLn,glide,AH,nejpe_token_c_raw.npy
nejpo_token_c,nejpo,BLn,glide,AH,nejpo_token_c_raw.npy
nejta_token_c,nejta,BLn,glide,AH,nejta_token_c_raw.npy
nejte_token_c,nejte,BLn,glide,AH,nejte_token_c_raw.npy
nejto_token_c,nejto,BLn,glide,AH,nejto_token_c_raw.npy
nowpa_token_c,nowpa,BLn,glide,AH,nowpa_token_c_raw.npy
nowpe_token_c,nowpe,BLn,glide,AH,nowpe_token_c_raw.npy
nowpo_token_c,nowpo,BLn,glide,AH,nowpo_token_c_raw.npy
nowta_token_c,nowta,BLn,glide,AH,nowta_token_c_raw.npy
nowte_token_c,nowte,BLn,glide,AH,nowte_token_c_raw.npy
nowto_token_c,nowto,BLn,glide,AH,nowto_token_c_raw.npy
nojpa_token_c,nojpa,BLn,glide,AH,nojpa_token_c_raw.npy
nojpe_token_c,nojpe,BLn,glide,AH,nojpe_token_c_raw.npy
nojpo_token_c,nojpo,BLn,glide,AH,nojpo_token_c_raw.npy
nojta_token_c,nojta,BLn,glide,AH,nojta_token_c_raw.npy
nojte_token_c,nojte,BLn,glide,AH,nojte_token_c_raw.npy
nojto_token_c,nojto,BLn,glide,AH,nojto_token_c_raw.npy
mavpa_token_c,mavpa,BLn,fricative,AH,mavpa_token_c_raw.npy
mavpe_token_c,mavpe,BLn,fricative,AH,mavpe_token_c_raw.npy
mavpo_token_c,mavpo,BLn,fricative,AH,mavpo_token_c_raw.npy
mavta_token_c,mavta,BLn,fricative,AH,mavta_token_c_raw.npy
mavte_token_c,mavte,BLn,fricative,AH,mavte_token_c_raw.npy
mavto_token_c,mavto,BLn,fricative,AH,mavto_token_c_raw.npy
mazpa_token_c,mazpa,BLn,fricative,AH,mazpa_token_c_raw.npy
mazpe_token_c,mazpe,BLn,fricative,AH,mazpe_token_c_raw.npy
mazpo_token_c,mazpo,BLn,fricative,AH,mazpo_token_c_raw.npy
mazta_token_c,mazta,BLn,fricative,AH,mazta_token_c_raw.npy
mazte_token_c,mazte,BLn,fricative,AH,mazte_token_c_raw.npy
mazto_token_c,mazto,BLn,fricative,AH,mazto_token_c_raw.npy
mevpa_token_c,mevpa,BLn,fricative,AH,mevpa_token_c_raw.npy
mevpe_token_c,mevpe,BLn,fricative,AH,mevpe_token_c_raw.npy
mevpo_token_c,mevpo,BLn,fricative,AH,mevpo_token_c_raw.npy
mevta_token_c,mevta,BLn,fricative,AH,mevta_token_c_raw.npy
mevte_token_c,mevte,BLn,fricative,AH,mevte_token_c_raw.npy
mevto_token_c,mevto,BLn,fricative,AH,mevto_token_c_raw.npy
mezpa_token_c,mezpa,BLn,fricative,AH,mezpa_token_c_raw.npy
mezpe_token_c,mezpe,BLn,fricative,AH,mezpe_token_c_raw.npy
mezpo_token_c,mezpo,BLn,fricative,AH,mezpo_token_c_raw.npy
mezta_token_c,mezta,BLn,fricative,AH,mezta_token_c_raw.npy
mezte_token_c,mezte,BLn,fricative,AH,mezte_token_c_raw.npy
mezto_token_c,mezto,BLn,fricative,AH,mezto_token_c_raw.npy
movpa_token_c,movpa,BLn,fricative,AH,movpa_token_c_raw.npy
movpe_token_c,movpe,BLn,fricative,AH,movpe_token_c_raw.npy
movpo_token_c,movpo,BLn,fricative,AH,movpo_token_c_raw.npy
movta_token_c,movta,BLn,fricative,AH,movta_token_c_raw.npy
movte_token_c,movte,BLn,fricative,AH,movte_token_c_raw.npy
movto_token_c,movto,BLn,fricative,AH,movto_token_c_raw.npy
mozpa_token_c,mozpa,BLn,fricative,AH,mozpa_token_c_raw.npy
mozpe_token_c,mozpe,BLn,fricative,AH,mozpe_token_c_raw.npy
mozpo_token_c,mozpo,BLn,fricative,AH,mozpo_token_c_raw.npy
mozta_token_c,mozta,BLn,fricative,AH,mozta_token_c_raw.npy
mozte_token_c,mozte,BLn,fricative,AH,mozte_token_c_raw.npy
mozto_token_c,mozto,BLn,fricative,AH,mozto_token_c_raw.npy
navpa_token_c,navpa,BLn,fricative,AH,navpa_token_c_raw.npy
navpe_token_c,navpe,BLn,fricative,AH,navpe_token_c_raw.npy
navpo_token_c,navpo,BLn,fricative,AH,navpo_token_c_raw.npy
navta_token_c,navta,BLn,fricative,AH,navta_token_c_raw.npy
navte_token_c,navte,BLn,fricative,AH,navte_token_c_raw.npy
navto_token_c,navto,BLn,fricative,AH,navto_token_c_raw.npy
nazpa_token_c,nazpa,BLn,fricative,AH,nazpa_token_c_raw.npy
nazpe_token_c,nazpe,BLn,fricative,AH,nazpe_token_c_raw.npy
nazpo_token_c,nazpo,BLn,fricative,AH,nazpo_token_c_raw.npy
nazta_token_c,nazta,BLn,fricative,AH,nazta_token_c_raw.npy
nazte_token_c,nazte,BLn,fricative,AH,nazte_token_c_raw.npy
nazto_token_c,nazto,BLn,fricative,AH,nazto_token_c_raw.npy
nevpa_token_c,nevpa,BLn,fricative,AH,nevpa_token_c_raw.npy
nevpe_token_c,nevpe,BLn,fricative,AH,nevpe_token_c_raw.npy
nevpo_token_c,nevpo,BLn,fricative,AH,nevpo_token_c_raw.npy
nevta_token_c,nevta,BLn,fricative,AH,nevta_token_c_raw.npy
nevte_token_c,nevte,BLn,fricative,AH,nevte_token_c_raw.npy
nevto_token_c,nevto,BLn,fricative,AH,nevto_token_c_raw.npy
nezpa_token_c,nezpa,BLn,fricative,AH,nezpa_token_c_raw.npy
nezpe_token_c,nezpe,BLn,fricative,AH,nezpe_token_c_raw.npy
nezpo_token_c,nezpo,BLn,fricative,AH,nezpo_token_c_raw.npy
nezta_token_c,nezta,BLn,fricative,AH,nezta_token_c_raw.npy
nezte_token_c,nezte,BLn,fricative,AH,nezte_token_c_raw.npy
nezto_token_c,nezto,BLn,fricative,AH,nezto_token_c_raw.npy
novpa_token_c,novpa,BLn,fricative,AH,novpa_token_c_raw.npy
novpe_token_c,novpe,BLn,fricative,AH,novpe_token_c_raw.npy
novpo_token_c,novpo,BLn,fricative,AH,novpo_token_c_raw.npy
novta_token_c,novta,BLn,fricative,AH,novta_token_c_raw.npy
novte_token_c,novte,BLn,fricative,AH,novte_token_c_raw.npy
novto_token_c,novto,BLn,fricative,AH,novto_token_c_raw.npy
nozpa_token_c,nozpa,BLn,fricative,AH,nozpa_token_c_raw.npy
nozpe_token_c,nozpe,BLn,fricative,AH,nozpe_token_c_raw.npy
nozpo_token_c,nozpo,BLn,fricative,AH,nozpo_token_c_raw.npy
nozta_token_c,nozta,BLn,fricative,AH,nozta_token_c_raw.npy
nozte_token_c,nozte,BLn,fricative,AH,nozte_token_c_raw.npy
nozto_token_c,nozto,BLn,fricative,AH,nozto_token_c_raw.npy
